RMSenergy;pcm_loudness;F0final_sma;voicingFinalClipped_sma;vowel
0.02532989;0.18591270000000001;0.0;0.0;0.0
0.03289475;0.10540050000000001;0.0;0.0;0.0
0.03734215;0.3217855;0.0;0.0;0.0
0.04005364;0.15491549999999998;0.0;0.0;0.0
0.03713016;0.19758299999999998;0.0;0.0;0.0
0.03469219;0.5101671;0.0;0.0;0.0
0.03356164;0.6331388000000001;0.0;0.0;1.0
0.03153758;0.02227816;0.0;0.0;1.0
0.02974388;0.8030375;0.0;0.0;1.0
0.02545565;0.9310924;0.0;0.0;1.0
0.02042748;0.9625568000000001;0.0;0.0;0.0
0.01441095;0.5895491999999999;0.0;0.0;0.0
0.007444676;0.23573360000000002;0.0;0.0;0.0
0.005107703;0.1190486;0.0;0.0;0.0
0.0038973859999999996;0.1005837;0.0;0.0;0.0
0.002877528;0.21180320000000002;0.0;0.0;0.0
0.002331536;0.3217855;0.0;0.0;0.0
0.0022922339999999998;0.229202;0.0;0.0;0.0
0.002519441;0.12336969999999998;0.0;0.0;0.0
0.003244056;0.12336969999999998;0.0;0.0;0.0
0.004060289;0.11311860000000001;0.0;0.0;0.0
0.004730829000000001;0.11758479999999999;0.0;0.0;0.0
0.005995899;0.04857829;0.0;0.0;0.0
0.006360371;0.32552729999999996;0.0;0.0;0.0
0.007324811999999999;0.14871729999999997;0.0;0.0;0.0
0.009129831;0.3402171;0.0;0.0;0.0
0.009281318;0.2430536;0.0;0.0;0.0
0.009880545;0.2667481;0.0;0.0;0.0
0.0094867;0.3819639;0.0;0.0;0.0
0.007613176;0.1737318;0.0;0.0;0.0
0.006559415999999999;0.5319594;0.0;0.0;0.0
0.007091496;0.5035078;0.0;0.0;0.0
0.01126417;0.41834679999999996;0.0;0.0;0.0
0.01519747;0.06307772;0.0;0.0;0.0
0.0190561;0.1289791;0.0;0.0;1.0
0.0221268;0.7597906999999999;0.0;0.0;1.0
0.02362623;0.6244873000000001;0.0;0.0;1.0
0.02445888;0.5980382;0.0;0.0;1.0
0.02454537;0.7487214;0.0;0.0;1.0
0.02383857;0.16450309999999999;0.0;0.0;1.0
0.02268097;0.2572708;0.0;0.0;1.0
0.02127257;0.9640035;0.0;0.0;1.0
0.01987979;0.8296931000000001;0.0;0.0;1.0
0.01863718;0.8276938;0.0;0.0;1.0
0.01729346;0.6970375;0.0;0.0;1.0
0.01587846;0.7915496;0.0;0.0;0.0
0.01411369;0.2430536;0.0;0.0;0.0
0.01198683;0.4756799;0.0;0.0;0.0
0.01007802;0.520049;0.0;0.0;0.0
0.008366248;0.02647541;0.0;0.0;0.0
0.006711974;0.4721978;0.0;0.0;0.0
0.005753178;0.3711395;0.0;0.0;0.0
0.004922043;0.08509449;0.0;0.0;0.0
0.004429576;0.2244596;0.0;0.0;0.0
0.004535807;0.24214670000000002;0.0;0.0;0.0
0.005235497;0.2017139;0.0;0.0;0.0
0.005595421;0.1449145;0.0;0.0;0.0
0.006463126;0.24123760000000002;0.0;0.0;0.0
0.006696205;0.1880703;0.0;0.0;0.0
0.006186911999999999;0.1461895;0.0;0.0;0.0
0.005981658000000001;0.1804439;0.0;0.0;0.0
0.005592616;0.1190486;0.0;0.0;0.0
0.007131143;0.1725963;0.0;0.0;0.0
0.008986576;0.1146202;0.0;0.0;0.0
0.01147155;0.1680034;0.0;0.0;0.0
0.01316023;0.3210337;0.0;0.0;1.0
0.0135421;0.4264928;0.0;0.0;1.0
0.0135143;0.4733604;0.0;0.0;1.0
0.01186261;0.5447531;0.0;0.0;1.0
0.01066836;0.16450309999999999;0.0;0.0;1.0
0.008900063;0.39127009999999995;0.0;0.0;0.0
0.006855381;0.4139164000000001;0.0;0.0;0.0
0.006009041;0.42959840000000005;0.0;0.0;0.0
0.003739659;0.11311860000000001;0.0;0.0;0.0
0.003467386;0.11758479999999999;0.0;0.0;0.0
0.003599962;0.2520022;0.0;0.0;0.0
0.003469388;0.1668421;0.0;0.0;0.0
0.002998475;0.1714558;0.0;0.0;0.0
0.0029061309999999997;0.1146202;0.0;0.0;0.0
0.002558887;0.13710129999999998;0.0;0.0;0.0
0.00199901;0.04587823;0.0;0.0;0.0
0.001804563;0.1069737;0.0;0.0;0.0
0.001372644;0.06953838;0.0;0.0;0.0
0.001007263;0.13443039999999998;0.0;0.0;0.0
0.0008717603;0.07562116;0.0;0.0;0.0
0.0008290060000000001;0.09560794;0.0;0.0;0.0
0.0009210019;0.06953838;0.0;0.0;0.0
0.001148533;0.09045314;0.0;0.0;0.0
0.0012518;0.05851422;0.0;0.0;0.0
0.001327934;0.1656754;0.0;0.0;0.0
0.001326069;0.11007470000000001;0.0;0.0;0.0
0.001138724;0.12478779999999999;0.0;0.0;0.0
0.0011360160000000001;0.03026834;0.0;0.0;0.0
0.001087739;0.04857829;0.0;0.0;0.0
0.0011288589999999999;0.03376738;0.0;0.0;0.0
0.001116783;0.10220610000000001;0.0;0.0;0.0
0.001064087;0.06082451;0.0;0.0;0.0
0.001012965;0.09560794;0.0;0.0;0.0
0.001018676;0.11311860000000001;0.0;0.0;0.0
0.0012559910000000001;0.03026834;0.0;0.0;0.0
0.001868273;0.03026834;0.0;0.0;0.0
0.002024712;0.04306775;0.0;0.0;0.0
0.01596985;0.1815464;0.0;0.0;0.0
0.02199132;0.1621418;0.0;0.0;0.0
0.02656004;0.06527849;0.0;0.0;0.0
0.03343848;0.18914289999999997;0.0;0.0;0.0
0.03538747;0.42274609999999996;0.0;0.0;1.0
0.03725329;0.44792730000000003;0.0;0.0;1.0
0.03807785;1.05855;0.0;0.0;1.0
0.03607749;1.127375;0.0;0.0;1.0
0.03246881;1.399181;0.0;0.0;1.0
0.02927484;0.2147679;0.0;0.0;1.0
0.02918058;0.6679108;0.0;0.0;1.0
0.02890425;0.1005837;0.0;0.0;1.0
0.03006819;0.9578449;0.0;0.0;1.0
0.03042151;0.3853047;0.0;0.0;1.0
0.03124062;0.5479203;0.0;0.0;1.0
0.03448342;0.7572458000000001;0.0;0.0;1.0
0.03809529;0.9773178;0.0;0.0;1.0
0.03999631;0.77285;0.0;0.0;1.0
0.03810779;0.22731289999999998;0.0;0.0;1.0
0.03310175;0.03376738;0.0;0.0;1.0
0.02681691;1.114298;0.0;0.0;1.0
0.02040124;0.39782790000000007;0.0;0.0;1.0
0.01545211;0.21180320000000002;0.0;0.0;1.0
0.01174288;0.5292682;0.0;0.0;0.0
0.0068464;0.07562116;0.0;0.0;0.0
0.0035532690000000004;0.5007157;0.0;0.0;0.0
0.00255524;0.0989437;0.0;0.0;0.0
0.001272063;0.04857829;0.0;0.0;0.0
0.0006232747;0.09045314;0.0;0.0;0.0
0.0018885529999999998;0.09219272;0.0;0.0;0.0
0.00327163;0.01746725;0.0;0.0;0.0
0.004150428;0.03026834;0.0;0.0;0.0
0.006328701999999999;0.02647541;0.0;0.0;0.0
0.008560309;0.03703953;0.0;0.0;0.0
0.01163915;0.04306775;0.0;0.0;0.0
0.01355195;0.24395830000000002;0.0;0.0;0.0
0.0149035;0.15613529999999998;0.0;0.0;0.0
0.01848632;0.446721;0.0;0.0;0.0
0.01926019;0.1005837;0.0;0.0;0.0
0.02066422;0.20981129999999998;0.0;0.0;0.0
0.02163342;0.446721;0.0;0.0;0.0
0.01872252;0.5646104999999999;0.0;0.0;0.0
0.01658773;0.5029502;0.0;0.0;0.0
0.01374264;0.9592963;0.0;0.0;0.0
0.01066823;0.24214670000000002;0.0;0.0;0.0
0.0107532;0.4721978;0.0;0.0;0.0
0.01096917;0.36010040000000004;0.0;0.0;0.0
0.0107659;0.3502528;0.0;0.0;0.0
0.01054422;0.4081734;0.0;0.0;1.0
0.00932601;0.42086450000000003;0.0;0.0;1.0
0.008276469;0.5399792;0.0;0.0;1.0
0.007160361999999999;0.32552729999999996;0.0;0.0;0.0
0.0056238619999999994;0.12336969999999998;0.0;0.0;0.0
0.004533375;0.11758479999999999;0.0;0.0;0.0
0.004082435;0.11160360000000001;0.0;0.0;0.0
0.004258271;0.348831;0.0;0.0;0.0
0.004230643;0.23387979999999997;0.0;0.0;0.0
0.004201775;0.1085316;0.0;0.0;0.0
0.004151637;0.13308150000000002;0.0;0.0;0.0
0.0038346829999999998;0.4100937;0.0;0.0;0.0
0.003958469;0.1986211;0.0;0.0;0.0
0.003848945;0.1449145;0.0;0.0;0.0
0.003677225;0.1680034;0.0;0.0;0.0
0.0035774070000000003;0.11160360000000001;0.0;0.0;0.0
0.003507072;0.11311860000000001;0.0;0.0;0.0
0.00331699;0.01152409;0.0;0.0;0.0
0.0029282690000000003;0.1449145;0.0;0.0;0.0
0.0030296159999999997;0.223503;0.0;0.0;0.0
0.0027826540000000003;0.12478779999999999;0.0;0.0;0.0
0.00236541;0.1190486;0.0;0.0;0.0
0.002510256;0.30418379999999995;0.0;0.0;0.0
0.002374087;0.1748624;0.0;0.0;0.0
0.0023069;0.04306775;0.0;0.0;0.0
0.003067895;0.09045314;0.0;0.0;0.0
0.00339111;0.0989437;0.0;0.0;0.0
0.003888053;0.1725963;0.0;0.0;0.0
0.00466259;0.1880703;0.0;0.0;0.0
0.004730765;0.223503;0.0;0.0;0.0
0.004570478;0.30105329999999997;0.0;0.0;0.0
0.0045809679999999995;0.20981129999999998;0.0;0.0;0.0
0.004119195;0.1933937;0.0;0.0;0.0
0.004079425;0.07757707;0.0;0.0;0.0
0.004792085;0.09560794;0.0;0.0;0.0
0.0050454;0.1219407;0.0;0.0;0.0
0.006116918000000001;0.04306775;0.0;0.0;0.0
0.006176531;0.06743088;0.0;0.0;0.0
0.0057468530000000006;0.1219407;0.0;0.0;0.0
0.005393752;0.1923369;0.0;0.0;0.0
0.0038264590000000004;0.276006;0.0;0.0;0.0
0.003050145;0.28911440000000005;0.0;0.0;0.0
0.0023778370000000003;0.07363092;0.0;0.0;0.0
0.001559743;0.24934009999999998;0.0;0.0;0.0
0.0009849822;0.11311860000000001;0.0;0.0;0.0
0.0005452852;0.1085316;0.0;0.0;0.0
0.000256655;0.06082451;0.0;0.0;0.0
0.00013153969999999998;0.0;0.0;0.0;0.0
0.0001009074;0.02227816;0.0;0.0;0.0
0.0001041102;0.02227816;0.0;0.0;0.0
0.0001123604;0.02227816;0.0;0.0;0.0
0.0001343421;0.01152409;0.0;0.0;0.0
0.00020929669999999998;0.03026834;0.0;0.0;0.0
0.0002772149;0.03026834;0.0;0.0;0.0
0.0003406609;0.04012921;0.0;0.0;0.0
0.0004138551;0.01746725;0.0;0.0;0.0
0.0004623932;0.0536998;0.0;0.0;0.0
0.000522395;0.06953838;0.0;0.0;0.0
0.001006821;0.02647541;0.0;0.0;0.0
0.001030983;0.05851422;0.0;0.0;0.0
0.001037102;0.03026834;0.0;0.0;0.0
0.001040234;0.1815464;0.0;0.0;0.0
0.0006241296;0.03026834;0.0;0.0;0.0
0.0006011507;0.03376738;0.0;0.0;0.0
0.0005862315;0.01746725;0.0;0.0;0.0
0.0005834665;0.06953838;0.0;0.0;0.0
0.0005569377;0.05614142;0.0;0.0;0.0
0.0005258137;0.08869097;0.0;0.0;0.0
0.0005117995999999999;0.04587823;0.0;0.0;0.0
0.00045974949999999997;0.04587823;0.0;0.0;0.0
0.00041763269999999994;0.07757707;0.0;0.0;0.0
0.0003751543;0.06082451;0.0;0.0;0.0
0.0003207457;0.03376738;0.0;0.0;0.0
0.00026253459999999996;0.01746725;0.0;0.0;0.0
0.0002345413;0.0;0.0;0.0;0.0
0.00021359139999999998;0.02227816;0.0;0.0;0.0
0.0001881411;0.04012921;0.0;0.0;0.0
0.0001586375;0.06743088;0.0;0.0;0.0
0.00018772610000000002;0.0;0.0;0.0;0.0
0.00018653150000000001;0.01746725;0.0;0.0;0.0
0.0001757996;0.03376738;0.0;0.0;0.0
0.000173379;0.03026834;0.0;0.0;0.0
0.0001213183;0.01746725;0.0;0.0;0.0
0.0001130215;0.01746725;0.0;0.0;0.0
0.0001242669;0.02227816;0.0;0.0;0.0
0.0002154097;0.01746725;0.0;0.0;0.0
0.0002235312;0.01746725;0.0;0.0;0.0
0.0002269016;0.02647541;0.0;0.0;0.0
0.00100966;0.03026834;0.0;0.0;0.0
0.001923698;0.0;0.0;0.0;0.0
0.002067069;0.03026834;0.0;0.0;0.0
0.002221441;0.01746725;0.0;0.0;0.0
0.002175742;0.1289791;0.0;0.0;0.0
0.001786367;0.0989437;0.0;0.0;0.0
0.001950605;0.13172360000000002;0.0;0.0;0.0
0.002210804;0.21575010000000003;0.0;0.0;0.0
0.002495761;0.06527849;0.0;0.0;0.0
0.0027288959999999998;0.1536892;0.0;0.0;0.0
0.002936931;0.1524564;0.0;0.0;0.0
0.002906133;0.12478779999999999;0.0;0.0;0.0
0.002781757;0.0;0.0;0.0;0.0
0.0027316109999999997;0.223503;0.0;0.0;0.0
0.006832252;0.06527849;0.0;0.0;0.0
0.01364582;0.1714558;0.0;0.0;0.0
0.02321638;0.04306775;0.0;0.0;0.0
0.03000031;0.142342;0.0;0.0;0.0
0.03566182;1.091828;0.0;0.0;0.0
0.04085799;0.08139367;0.0;0.0;0.0
0.04231266;0.5536953;0.0;0.0;0.0
0.04499633;0.6884764;0.0;0.0;0.0
0.04805509;0.5167691;0.0;0.0;0.0
0.04910556;0.960384;0.0;0.0;0.0
0.04891679;1.2205780000000002;0.0;0.0;0.0
0.04876613;0.8939698;0.0;0.0;0.0
0.0489556;0.8755968000000001;0.0;0.0;0.0
0.04840851;0.6398135;0.0;0.0;1.0
0.04991021;1.1409989999999999;0.0;0.0;1.0
0.04924838;1.057871;0.0;0.0;1.0
0.04790825;0.7249374;0.0;0.0;1.0
0.04821085;0.6440800999999999;0.0;0.0;1.0
0.04928507;0.7358118;0.0;0.0;1.0
0.04940549;1.049353;0.0;0.0;1.0
0.0488;1.285532;0.0;0.0;1.0
0.04647271;0.9124694;0.0;0.0;1.0
0.04205795;0.6206166;0.0;0.0;1.0
0.03659635;0.3195265;0.0;0.0;1.0
0.0330885;0.8240870000000001;0.0;0.0;1.0
0.03060868;1.1280270000000001;0.0;0.0;1.0
0.02731504;0.3217855;0.0;0.0;1.0
0.02664845;1.173642;0.0;0.0;1.0
0.02109037;0.1536892;0.0;0.0;0.0
0.01504714;0.01152409;0.0;0.0;0.0
0.01053424;0.41581899999999994;0.0;0.0;0.0
0.007955615;0.5930545;0.0;0.0;0.0
0.008628663;0.4314545;0.0;0.0;0.0
0.01059724;0.2225438;0.0;0.0;0.0
0.01329245;0.2718239;0.0;0.0;0.0
0.01655236;0.5057341;0.0;0.0;0.0
0.01805854;0.33366;0.0;0.0;0.0
0.018434;0.2475549;0.0;0.0;0.0
0.0169467;0.373185;0.0;0.0;0.0
0.01346603;0.2147679;0.0;0.0;0.0
0.01012358;0.35590229999999995;0.0;0.0;0.0
0.005706834;0.3187711;0.0;0.0;0.0
0.002969728;0.47510070000000004;0.0;0.0;0.0
0.001277176;0.08509449;0.0;0.0;0.0
0.00039946620000000003;0.04012921;0.0;0.0;0.0
0.0001089942;0.01152409;0.0;0.0;0.0
9.893835999999999e-05;0.01152409;0.0;0.0;0.0
0.004341382;0.02227816;0.0;0.0;0.0
0.005940826999999999;0.02647541;0.0;0.0;0.0
0.006433833000000001;0.02227816;0.0;0.0;0.0
0.007898895;0.02227816;0.0;0.0;0.0
0.01066304;0.1261952;0.0;0.0;0.0
0.01429128;0.1737318;0.0;0.0;0.0
0.01675067;0.04012921;0.0;0.0;0.0
0.01777456;0.2375777;0.0;0.0;1.0
0.01667936;0.28096940000000004;0.0;0.0;1.0
0.01497787;0.1449145;0.0;0.0;1.0
0.01279535;0.36426620000000004;0.0;0.0;1.0
0.01062046;0.3329262;0.0;0.0;0.0
0.009109774000000001;0.5835077;0.0;0.0;0.0
0.005871436999999999;0.35590229999999995;0.0;0.0;0.0
0.00424821;0.02647541;0.0;0.0;0.0
0.0041574590000000005;0.18914289999999997;0.0;0.0;0.0
0.004184050999999999;0.2718239;0.0;0.0;0.0
0.004124501;0.21575010000000003;0.0;0.0;0.0
0.004069843;0.1933937;0.0;0.0;0.0
0.004271219000000001;0.1085316;0.0;0.0;0.0
0.00420304;0.147457;0.0;0.0;0.0
0.005096675;0.1146202;0.0;0.0;0.0
0.006316855;0.1085316;0.0;0.0;0.0
0.006454105;0.142342;0.0;0.0;0.0
0.00792551;0.21867889999999998;0.0;0.0;1.0
0.008462429;0.245761;0.0;0.0;1.0
0.008713516;0.11758479999999999;0.0;0.0;1.0
0.00877101;0.1005837;0.0;0.0;1.0
0.008391876999999999;0.2616071;0.0;0.0;1.0
0.008242274;0.23201620000000003;0.0;0.0;1.0
0.007334585;0.21672929999999996;0.0;0.0;1.0
0.008004343;0.15491549999999998;0.0;0.0;1.0
0.008359743000000001;0.27013899999999996;0.0;0.0;1.0
0.008719444;0.2537665;0.0;0.0;1.0
0.009528759;0.07562116;0.0;0.0;1.0
0.01070961;0.09219272;0.0;0.0;1.0
0.01239794;0.24395830000000002;0.0;0.0;1.0
0.01327237;0.43882669999999996;0.0;0.0;1.0
0.01859445;0.3925875;0.0;0.0;1.0
0.02153845;0.40108;0.0;0.0;1.0
0.02425836;0.31038150000000003;0.0;0.0;1.0
0.02664497;0.3080671;0.0;0.0;1.0
0.02960082;0.4400473;0.0;0.0;1.0
0.03121882;0.6039824;0.0;0.0;1.0
0.03349837;0.4049594;0.0;0.0;1.0
0.03535505;0.46400569999999997;0.0;0.0;1.0
0.03531628;0.8593069;0.0;0.0;1.0
0.03536964;0.8119875;0.0;0.0;1.0
0.03368647;0.5107195;0.0;0.0;1.0
0.03121839;0.31268440000000003;0.0;0.0;1.0
0.02865057;0.3879635;0.0;0.0;1.0
0.02687949;0.7631751;0.0;0.0;1.0
0.02508144;0.6920897;0.0;0.0;1.0
0.02319275;0.5774241;0.0;0.0;1.0
0.01897263;0.5195032999999999;0.0;0.0;1.0
0.0139915;0.26418590000000003;0.0;0.0;0.0
0.008482838000000001;0.5178639;0.0;0.0;0.0
0.005175353;0.13172360000000002;0.0;0.0;0.0
0.001241772;0.1038115;0.0;0.0;0.0
0.0007029053;0.06307772;0.0;0.0;0.0
0.0003717657;0.02227816;0.0;0.0;0.0
0.0001624233;0.02647541;0.0;0.0;0.0
9.850200999999999e-05;0.03376738;0.0;0.0;0.0
0.00012407;0.01152409;0.0;0.0;0.0
0.001238962;0.02227816;0.0;0.0;0.0
0.00165391;0.02647541;0.0;0.0;0.0
0.0032273640000000004;0.01746725;0.0;0.0;0.0
0.00647867;0.09045314;0.0;0.0;0.0
0.009289836999999999;0.09560794;0.0;0.0;0.0
0.01189181;0.08139367;0.0;0.0;0.0
0.01524755;0.05118178;0.0;0.0;1.0
0.01610626;0.03026834;0.0;0.0;1.0
0.01506961;0.2546456;0.0;0.0;0.0
0.01332675;0.446721;0.0;0.0;0.0
0.009046706;0.2430536;0.0;0.0;0.0
0.005328444;0.29947979999999996;0.0;0.0;0.0
0.004661431;0.02647541;0.0;0.0;0.0
0.004612176;0.2329493;0.0;0.0;0.0
0.004848632;0.3180145;0.0;0.0;0.0
0.004588672;0.08690513;0.0;0.0;0.0
0.00438405;0.12336969999999998;0.0;0.0;0.0
0.003839499;0.1954958;0.0;0.0;0.0
0.003476806;0.36426620000000004;0.0;0.0;0.0
0.0038559009999999997;0.2923298;0.0;0.0;0.0
0.003994625;0.04587823;0.0;0.0;0.0
0.006242231;0.0536998;0.0;0.0;0.0
0.007721428000000001;0.3210337;0.0;0.0;0.0
0.008407106999999999;0.23108070000000003;0.0;0.0;0.0
0.009672534;0.3566042;0.0;0.0;0.0
0.009805998;0.08509449;0.0;0.0;0.0
0.01035736;0.3080671;0.0;0.0;0.0
0.01179709;0.20375829999999998;0.0;0.0;0.0
0.01190253;0.03703953;0.0;0.0;0.0
0.01150316;0.43453640000000004;0.0;0.0;0.0
0.01042339;0.6293035;0.0;0.0;0.0
0.008001545;0.4704504;0.0;0.0;0.0
0.005723291;0.21672929999999996;0.0;0.0;0.0
0.00382431;0.05118178;0.0;0.0;0.0
0.001987849;0.3172567;0.0;0.0;0.0
0.0005043455000000001;0.1289791;0.0;0.0;0.0
0.001165936;0.06527849;0.0;0.0;0.0
0.003002615;0.0;0.0;0.7050741;0.0
0.004128557;0.02227816;0.0;0.7050741;0.0
0.005419897;0.03026834;0.0;0.0;0.0
0.006216194;0.13710129999999998;0.0;0.0;0.0
0.005996365;0.2563978;0.0;0.0;0.0
0.005515481;0.1609525;0.0;0.0;0.0
0.006037676999999999;0.3402171;0.0;0.0;0.0
0.006598638;0.28096940000000004;0.0;0.0;0.0
0.008445707;0.277667;0.0;0.0;0.0
0.01015217;0.37995;0.0;0.0;0.0
0.01067923;0.5298071999999999;0.0;0.0;0.0
0.01075484;0.3026212;0.0;0.0;0.0
0.01098663;0.1461895;0.0;0.0;0.0
0.01113547;0.4491314;0.0;0.0;0.0
0.01118084;0.31344959999999994;0.0;0.0;0.0
0.01146351;0.1912762;0.0;0.0;0.0
0.01162976;0.24395830000000002;0.0;0.0;0.0
0.01141965;0.4575008;0.0;0.0;1.0
0.01080291;0.3537908;0.0;0.0;1.0
0.01126784;0.31038150000000003;0.0;0.0;1.0
0.01083937;0.3358552;0.0;0.0;1.0
0.01023746;0.43083640000000006;0.0;0.0;1.0
0.01001127;0.1826445;0.0;0.0;1.0
0.009102062;0.0989437;0.0;0.0;1.0
0.008125179;0.3509623;0.0;0.0;1.0
0.0076083;0.2563978;0.0;0.0;1.0
0.007128855;0.3614926;0.0;0.0;1.0
0.005823246999999999;0.09045314;0.0;0.0;0.0
0.00438052;0.3157375;0.0;0.0;0.0
0.002754255;0.2047754;0.0;0.0;0.0
0.001673354;0.2616071;0.0;0.0;0.0
0.001419061;0.10220610000000001;0.0;0.0;0.0
0.00142699;0.0536998;0.0;0.0;0.0
0.001461035;0.04306775;0.0;0.0;0.0
0.001735189;0.05118178;0.0;0.0;0.0
0.00454656;0.04857829;0.0;0.0;0.0
0.004694395;0.1748624;0.0;0.0;0.0
0.005663390999999999;0.08509449;0.0;0.0;0.0
0.006368;0.04587823;0.0;0.0;1.0
0.006864345;0.10220610000000001;0.0;0.0;1.0
0.007604542;0.1725963;0.0;0.0;1.0
0.008771464;0.33071809999999996;0.0;0.0;1.0
0.008532235;0.3262722;0.0;0.0;1.0
0.00694272;0.3997813;0.0;0.0;0.0
0.00602371;0.1668421;0.0;0.0;0.0
0.002817221;0.12336969999999998;0.0;0.0;0.0
0.001846346;0.1161089;0.0;0.0;0.0
0.0019029429999999998;0.10540050000000001;0.0;0.0;0.0
0.001956021;0.2017139;0.0;0.0;0.0
0.001924161;0.09391068;0.0;0.0;0.0
0.001995594;0.0989437;0.0;0.0;0.0
0.002078889;0.04857829;0.0;0.0;0.0
0.002199265;0.1933937;0.0;0.0;0.0
0.002336111;0.1848276;0.0;0.0;0.0
0.002417524;0.03026834;0.0;0.0;0.0
0.002539684;0.11311860000000001;0.0;0.0;0.0
0.002590595;0.09045314;0.0;0.0;0.0
0.002641738;0.1714558;0.0;0.0;0.0
0.00258088;0.01746725;0.0;0.0;0.0
0.002664749;0.1848276;0.0;0.0;0.0
0.002624398;0.1069737;0.0;0.0;0.0
0.002439373;0.15734879999999998;0.0;0.0;0.0
0.002414455;0.21180320000000002;0.0;0.0;0.0
0.0021240029999999997;0.1499706;0.0;0.0;0.0
0.001923266;0.1725963;0.0;0.0;0.0
0.001801509;0.08509449;0.0;0.0;0.0
0.001581331;0.17710910000000002;0.0;0.0;0.0
0.00143289;0.1219407;0.0;0.0;0.0
0.0012508760000000002;0.1205004;0.0;0.0;0.0
0.002057758;0.05614142;0.0;0.0;0.0
0.007339862;0.11160360000000001;0.0;0.0;0.0
0.01520921;0.05614142;0.0;0.0;0.0
0.02369474;0.1146202;0.0;0.0;0.0
0.02596605;0.31344959999999994;0.0;0.0;0.0
0.02829171;0.8208721;0.0;0.0;1.0
0.03042765;0.37657759999999996;0.0;0.0;1.0
0.02823317;0.41834679999999996;0.0;0.0;1.0
0.03100964;0.9214398000000001;0.0;0.0;1.0
0.03321229;0.1782253;0.0;0.0;1.0
0.03453564;0.5830023;0.0;0.0;1.0
0.03694956;0.5900509;0.0;0.0;1.0
0.03905072;0.11311860000000001;0.0;0.0;1.0
0.03936101;1.4531969999999998;0.0;0.0;1.0
0.03842863;0.09391068;0.0;0.0;1.0
0.03891096;0.6340952;0.0;0.0;1.0
0.03756597;0.5062897;0.0;0.0;1.0
0.03733026;0.8670894;0.0;0.0;1.0
0.03879511;0.5362465;0.0;0.0;1.0
0.03668542;0.15491549999999998;0.0;0.0;1.0
0.03706675;0.9607462999999999;0.0;0.0;1.0
0.0384822;1.052425;0.0;0.0;1.0
0.03617577;0.6947914000000001;0.0;0.0;1.0
0.03595472;0.8550065;0.0;0.0;1.0
0.03315999;0.8561806999999999;0.0;0.0;1.0
0.02917308;0.8111765000000001;0.0;0.0;1.0
0.02706693;0.7371095;0.0;0.0;1.0
0.02427974;0.41328100000000006;0.0;0.0;1.0
0.02407346;0.6393384;0.0;0.0;1.0
0.02311455;0.33366;0.0;0.0;1.0
0.02216549;0.6577015;0.0;0.0;1.0
0.0251393;0.19965560000000002;0.0;0.0;1.0
0.02360381;0.1656754;0.0;0.0;1.0
0.02191452;0.7551207;0.0;0.0;1.0
0.02039589;0.9019292;0.0;0.0;1.0
0.01444048;0.41264480000000003;0.0;0.0;0.0
0.01114151;0.19444660000000002;0.0;0.0;0.0
0.008007349;0.5249431999999999;0.0;0.0;0.0
0.005730966;0.07562116;0.0;0.0;0.0
0.006547186;0.2017139;0.0;0.0;0.0
0.008141451999999999;0.07363092;0.0;0.0;0.0
0.016683;0.1714558;0.0;0.0;0.0
0.01944485;0.06307772;0.0;0.0;0.0
0.02288818;0.4934071;0.0;0.0;0.0
0.02457817;0.6702166;0.0;0.0;1.0
0.02255809;0.20375829999999998;0.0;0.0;1.0
0.02232239;0.6843963000000001;0.0;0.0;1.0
0.0193789;0.882133;0.0;0.0;1.0
0.02017378;0.25022960000000005;0.0;0.0;1.0
0.01969018;0.4145513;0.0;0.0;1.0
0.0184949;0.7534177;0.0;0.0;1.0
0.01914762;0.48488339999999996;0.0;0.0;1.0
0.01627505;0.2017139;0.0;0.0;1.0
0.01370757;0.8701894;0.0;0.0;1.0
0.01309511;0.2301426;0.0;0.0;1.0
0.009646621999999999;0.20375829999999998;0.0;0.0;0.0
0.007695488;0.29947979999999996;0.0;0.0;0.0
0.006351921999999999;0.05851422;0.0;0.0;0.0
0.003534629;0.37590070000000003;0.0;0.0;0.0
0.003066896;0.01746725;0.0;0.0;0.0
0.003006158;0.24486079999999996;0.0;0.0;0.0
0.002841561;0.13443039999999998;0.0;0.0;0.0
0.002829663;0.1912762;0.0;0.0;0.0
0.00281716;0.1524564;0.0;0.0;0.0
0.002698742;0.11007470000000001;0.0;0.0;0.0
0.003355812;0.06307772;0.0;0.0;0.0
0.0036734140000000003;0.21575010000000003;0.0;0.0;0.0
0.004124157;0.13308150000000002;0.0;0.0;0.0
0.004668563;0.2078067;0.0;0.0;0.0
0.00460992;0.09728535;0.0;0.0;1.0
0.004929069;0.44792730000000003;0.0;0.0;1.0
0.004850353;0.1461895;0.0;0.0;1.0
0.004406821;0.06953838;0.0;0.0;1.0
0.004537369;0.19758299999999998;0.0;0.0;1.0
0.004421164;0.07562116;0.0;0.0;1.0
0.004216851;0.142342;0.0;0.0;1.0
0.005053721;0.15734879999999998;0.0;0.0;1.0
0.0056148280000000005;0.3438237;0.0;0.0;1.0
0.006261047;0.3172567;0.0;0.0;1.0
0.008100788000000001;0.1069737;0.0;0.0;1.0
0.008975164;0.1826445;0.0;0.0;1.0
0.01081598;0.4704504;0.0;0.0;1.0
0.01279796;0.04587823;0.0;0.0;1.0
